City ID,City,Country,Lat,Lng,Temperature,Humidity,Clouds,Wind Speed
2694762,Linköping,SE,58.4109,15.6216,43.48,81,75,9.22
2128975,Nemuro,JP,43.3236,145.575,48.36,64,8,18.1
2063056,Port Augusta,AU,-32.5,137.7667,65.5,35,0,1.01
2122389,Ossora,RU,59.2353,163.0719,36.9,80,77,17.85
2274275,Robertsport,LR,6.7533,-11.3686,75.09,91,100,9.55
3460087,Jardim,BR,-21.4803,-56.1381,63.28,71,0,4.16
3155152,Gravdal,NO,68.1214,13.5031,37.27,61,100,21.79
1264976,Leh,IN,34.1667,77.5833,49.23,38,100,3.98
2068079,Kwinana,AU,-32.25,115.7667,72.63,34,34,1.01
1490796,Strezhevoy,RU,60.7333,77.5889,31.3,74,91,6.53
10722858,Forsytheganj,BY,52.6333,29.7333,46.31,96,65,5.12
352733,Marsá Maţrūḩ,EG,31.3525,27.2453,66.4,77,0,8.05
2206874,Waipawa,NZ,-41.4122,175.5153,61.7,65,82,21.12
1795196,Tongchuanshi,CN,35.0806,109.0897,65.32,59,71,5.93
3389822,Salinópolis,BR,-0.6136,-47.3561,78.35,86,99,5.66
366444,Tambura,SS,5.6,27.4667,68.61,94,63,4.29
3398480,Gurupá,BR,-1.405,-51.64,74.21,98,100,1.92
2171507,Wollongong,AU,-34.4333,150.8833,71.53,42,0,4.68
4034307,Mahina,PF,-17.5065,-149.489,80.37,78,75,6.91
5905348,Bon Accord,CA,53.8335,-113.4187,47.86,61,59,13.49
1337606,Eydhafushi,MV,5.1033,73.0708,84.79,72,74,12.91
3372783,Ponta Delgada,PT,37.7333,-25.6667,63.32,94,75,2.3
2172710,Caloundra,AU,-26.8,153.1333,70.29,87,99,4.0
2641598,Newport,GB,51.5877,-2.9984,52.61,85,100,6.71
1067565,Beloha,MG,-25.1667,45.05,66.78,89,25,1.99
499025,Samoded,RU,63.6083,40.5111,48.99,87,60,11.56
2396518,Port-Gentil,GA,-0.7193,8.7815,79.66,81,100,4.7
1630789,Pontianak,ID,-0.0333,109.3333,81.99,78,20,3.44
3175096,Laas,IT,46.6166,10.7002,48.36,93,96,2.55
6164499,The Pas,CA,53.8251,-101.2541,55.42,94,100,10.36
50814,Wajid,SO,3.8093,43.2471,74.01,83,12,6.93
2037485,Erenhot,CN,43.6475,111.9767,57.67,21,0,6.08
1691812,Real,PH,14.6625,121.6047,87.1,67,57,10.36
298806,Turgutlu,TR,38.4953,27.6997,55.58,80,100,1.54
3418910,Upernavik,GL,72.7868,-56.1549,4.51,83,21,5.53
1516048,Khovd,MN,48.0056,91.6419,66.22,23,55,12.12
3838859,Río Gallegos,AR,-51.6226,-69.2181,42.85,81,0,3.44
4031637,Lavrentiya,RU,65.5833,-171.0,32.68,90,100,5.08
1862555,Hirado,JP,33.3597,129.5531,70.39,69,13,18.39
108410,Riyadh,SA,24.6877,46.7219,71.74,22,4,6.89
3837213,San Juan,AR,-31.5375,-68.5364,63.88,39,86,6.69
3531816,Calderitas,MX,18.55,-88.25,80.98,84,1,11.68
2328790,Nkwerre,NG,5.7556,7.1063,74.03,96,79,3.29
5367788,Lompoc,US,34.6391,-120.4579,54.68,74,0,20.71
1790959,Taicheng,CN,38.731,113.228,50.4,63,100,3.85
3840300,Presidencia Roque Sáenz Peña,AR,-26.7852,-60.4388,59.52,90,5,6.22
6071876,Melfort,CA,52.8667,-104.6177,44.73,93,100,5.75
3837056,San Luis,AR,-33.295,-66.3356,60.53,62,96,12.8
1244926,Hambantota,LK,6.1241,81.1185,82.74,94,75,5.75
64814,Bandarbeyla,SO,9.4942,50.8122,81.66,85,94,8.37
1799686,Tongzi,CN,28.7829,105.0877,84.94,51,65,3.22
1529569,Changji,CN,44.0167,87.3167,68.79,64,0,8.95
3491161,Bull Savanna,JM,17.8868,-77.5902,74.17,87,5,9.31
636947,Siilinjärvi,FI,63.0833,27.6667,33.82,80,0,4.61
2413419,Gunjur,GM,13.2019,-16.7339,73.47,73,0,3.44
3354077,Opuwo,NA,-18.0607,13.84,59.47,41,0,3.11
5809902,Sedro-Woolley,US,48.5039,-122.2361,48.88,67,20,8.05
1106643,Quatre Cocos,MU,-20.2078,57.7625,75.09,69,66,13.91
5039080,New Brighton,US,45.0655,-93.2019,66.13,32,75,14.97
2544571,Kenitra,MA,34.261,-6.5802,54.36,87,5,4.54
2083537,Wewak,PG,-3.5534,143.6268,85.66,74,21,11.34
2647984,Great Yarmouth,GB,52.6083,1.7305,44.73,81,6,10.87
3421719,Narsaq,GL,60.9167,-46.05,38.16,62,99,7.2
3407903,Almeirim,BR,-1.5233,-52.5817,74.46,98,100,2.73
1490551,Suzun,RU,53.7841,82.3116,42.53,28,0,8.7
53157,Qandala,SO,11.472,49.8728,85.03,64,14,7.72
3421765,Nanortalik,GL,60.1432,-45.2371,38.03,78,100,2.35
2062276,Roebourne,AU,-20.7833,117.1333,83.8,34,94,18.84
2178753,Kirakira,SB,-10.4544,161.9205,83.89,77,95,11.21
2138555,Poum,NC,-20.2333,164.0167,78.24,61,53,24.27
3674292,Mosquera,CO,4.7059,-74.2302,57.29,88,75,3.44
2381334,Atar,MR,20.5169,-13.0499,85.46,12,35,7.23
5692947,Williston,US,48.147,-103.618,56.7,59,1,4.0
1734705,Kuala Terengganu,MY,5.3302,103.1408,87.75,74,20,7.0
2449893,Tessalit,ML,20.1986,1.0114,77.4,11,0,10.83
1726449,Basco,PH,20.4487,121.9702,82.65,77,83,13.49
581049,Arkhangelsk,RU,64.5401,40.5433,41.11,93,75,11.18
1623197,Tual,ID,-5.6667,132.75,84.81,78,49,18.19
1217662,Romitan,UZ,39.9343,64.3814,76.95,50,0,6.91
2100933,Ambunti,PG,-4.2365,142.8448,91.56,54,51,5.66
1052944,Angoche,MZ,-16.2325,39.9086,70.57,89,4,5.75
3397963,Itamaracá,BR,-7.7478,-34.8256,77.05,84,89,7.09
281133,Gaza,PS,31.5,34.4667,60.28,65,70,5.06
4575352,Columbia,US,34.0007,-81.0348,65.34,81,100,4.61
3347019,Mossamedes,AO,-15.1961,12.1522,70.57,76,0,4.9
3541446,Sagua de Tánamo,CU,20.5819,-75.2414,73.72,89,0,4.16
6323121,Florianópolis,BR,-27.6146,-48.5012,58.23,88,0,5.75
57000,Hobyo,SO,5.3505,48.5268,82.27,76,85,14.94
2177069,Ballina,AU,-28.8667,153.5667,65.79,90,100,9.22
3404558,Cabedelo,BR,-6.9811,-34.8339,75.87,84,100,8.39
2129324,Makubetsu,JP,45.3714,141.8211,46.11,76,75,27.63
2012349,Krasnyy Chikoy,RU,50.3643,108.7512,68.56,25,56,7.11
5983720,Iqaluit,CA,63.7506,-68.5145,26.33,68,100,4.61
1586443,Ca Mau,VN,9.1769,105.15,83.77,75,100,7.49
3571913,Marsh Harbour,BS,26.5412,-77.0636,78.96,73,9,13.42
1293625,Dawei,MM,14.0833,98.2,88.84,59,100,3.58
1492607,Severnoye,RU,56.3491,78.3619,40.37,37,96,8.5
4117436,Killin,US,33.6123,-91.7412,66.09,72,0,3.0
3428068,San Vicente,AR,-26.6167,-54.1333,53.08,98,69,2.66
2090990,Mendi,PG,-6.1761,143.6513,68.13,83,56,3.71
3402429,Caucaia,BR,-3.7361,-38.6531,78.04,82,40,5.75
2629833,Husavik,IS,66.0449,-17.3389,38.93,74,100,7.9
1806466,Guangyuan,CN,32.442,105.823,70.75,78,100,1.39
3915350,Guayaramerín,BO,-10.8368,-65.3614,72.05,73,55,3.09
6183235,Winnipeg,CA,49.8844,-97.147,61.56,68,100,25.32
214389,Kaniama,CD,-7.5667,24.1833,66.09,84,78,4.56
1852357,Shimoda,JP,34.6667,138.95,68.36,74,88,14.63
1168015,Pindi Gheb,PK,33.2402,72.2661,93.0,17,0,4.88
2136697,Lakatoro,VU,-16.0999,167.4164,82.78,61,43,17.45
3416888,Grindavik,IS,63.8424,-22.4338,46.87,93,100,26.46
1861280,Itoman,JP,26.1247,127.6694,78.94,85,75,12.66
3652758,Puerto Baquerizo Moreno,EC,-0.9,-89.6,71.64,91,2,10.76
4789648,Timberlake,US,37.3207,-79.2575,49.03,89,100,1.99
4074736,Marshall,US,34.3834,-86.3333,57.56,83,100,4.61
3694112,Paita,PE,-5.0892,-81.1144,67.93,80,1,15.39
5955902,Fort Nelson,CA,58.8053,-122.7002,38.79,87,100,14.97
524534,Mukhtolovo,RU,55.4644,43.1953,45.66,67,99,9.91
6942803,Caraquet,CA,47.7941,-64.9386,34.34,76,3,5.01
1263997,Mahabalipuram,IN,12.6264,80.1722,87.85,65,90,4.36
2337680,Illela,NG,13.7292,5.2975,86.81,40,81,7.23
86049,Jalu,LY,29.0331,21.5482,66.04,54,48,12.08
3517970,Pochutla,MX,15.7432,-96.4661,80.82,64,100,3.94
1254046,Tura,IN,25.5198,90.2201,86.25,51,0,2.51
5992154,Kindersley,CA,51.4668,-109.1682,53.62,32,75,10.36
1529484,Kumul,CN,42.8,93.45,79.23,18,100,8.88
1496511,Novy Urengoy,RU,66.0833,76.6333,19.0,93,23,6.71
6255012,Flinders,AU,-34.5833,150.8552,71.69,47,0,4.0
2120591,Tilichiki,RU,60.4667,166.1,32.07,95,80,13.8
2059470,Victor Harbor,AU,-35.5667,138.6167,61.0,61,78,3.18
103630,Najrān,SA,17.4924,44.1277,72.25,40,18,4.16
4255151,Bud,US,39.447,-86.1758,54.12,69,2,7.56
3671450,Inírida,CO,3.8653,-67.9239,72.7,98,87,2.71
2155562,Nelson Bay,AU,-32.7167,152.15,65.41,46,0,1.99
3096090,Kłobuck,PL,50.9008,18.9367,41.65,63,49,0.92
2181625,Te Anau,NZ,-45.4167,167.7167,59.4,88,100,3.53
115019,Shiraz,IR,29.6036,52.5388,58.44,55,40,0.0
572559,Borinskoye,RU,52.4569,39.3713,45.05,72,80,6.35
2013279,Vostok,RU,46.4856,135.8833,37.11,88,100,9.93
778707,Mehamn,NO,71.0357,27.8492,31.71,72,100,29.17
5972762,Hay River,CA,60.8156,-115.7999,33.78,100,100,14.97
1183307,Barkhan,PK,29.8977,69.5256,87.69,10,0,4.83
3664243,Feijó,BR,-8.1642,-70.3536,73.42,86,57,2.08
4047434,Russell,US,32.3502,-85.1999,62.64,68,0,11.5
1810637,Ganzhou,CN,28.8184,115.4327,68.81,94,100,2.46
2020838,Lensk,RU,60.7253,114.9278,42.03,64,100,18.86
6355222,Yulara,AU,-25.2406,130.9889,62.44,31,0,13.8
5364271,Laguna,US,38.421,-121.4238,65.8,52,0,16.11
1718367,Karligan,PH,14.975,122.0456,84.6,74,20,11.43
1529376,Korla,CN,41.7597,86.1469,73.49,40,100,14.07
4315067,Ascension,US,30.2169,-90.9001,77.14,86,1,3.96
1687894,Santa Rosa,PH,14.3122,121.1114,92.12,60,64,15.19
305681,Kumluca,TR,36.3703,30.2869,62.55,49,93,4.54
6067472,Marystown,CA,47.1666,-55.1483,35.85,100,3,9.75
3899361,Arica,CL,-18.475,-70.3042,62.83,72,0,5.75
4465088,Elizabeth City,US,36.2946,-76.2511,56.61,91,100,13.8
1082243,Ambilobe,MG,-13.2,49.05,69.35,89,35,3.27
3480908,La Asuncion,VE,11.0333,-63.8628,80.33,89,83,13.8
2344082,Ikorodu,NG,6.6191,3.5041,76.96,84,92,3.85
