City ID,City,Country,Lat,Lng,Temperature,Humidity,Clouds,Wind Speed
1267433,Kattivākkam,IN,13.2167,80.3167,88.07,88,100,10.31
1510689,Baykit,RU,61.67,96.37,36.39,91,27,2.37
3532636,Atencingo,MX,18.5167,-98.6,79.54,26,56,1.9
1642773,Japura,ID,-0.3167,102.35,76.46,97,99,2.77
1174167,Khanpur,PK,28.6453,70.6567,102.38,10,2,7.11
2036671,Hulan,CN,45.9833,126.6,45.9,52,13,5.5
1214488,Meulaboh,ID,4.1363,96.1285,76.32,88,100,4.9
3406318,Barra do Corda,BR,-5.5,-45.25,85.21,67,51,6.02
778707,Mehamn,NO,71.0357,27.8492,40.95,65,0,8.05
57289,Hargeisa,SO,9.56,44.065,87.44,25,93,12.97
5229794,Mitchell,US,43.7094,-98.0298,51.96,98,100,8.05
152451,Musoma,TZ,-1.5,33.8,76.77,68,100,3.78
3995236,Mulegé,MX,26.8833,-111.9833,77.36,29,0,1.99
2265447,Olhão,PT,37.0286,-7.8411,71.49,60,20,8.05
3598787,Champerico,GT,14.3,-91.9167,84.74,71,93,4.56
5115962,East Massapequa,US,40.6734,-73.4365,57.22,74,100,5.75
234077,Busia,UG,0.4544,34.0758,73.47,80,98,6.96
2206874,Waipawa,NZ,-41.4122,175.5153,50.34,92,7,3.49
1490796,Strezhevoy,RU,60.7333,77.5889,48.51,91,100,4.68
3466980,Caravelas,BR,-17.7125,-39.2481,83.95,64,41,8.55
1540475,Turtas,RU,58.9417,69.1325,29.21,88,100,19.66
1498511,Mokrousovo,RU,55.8103,66.7653,42.67,37,68,17.27
5866583,Saint Paul Harbor,US,57.79,-152.4072,42.31,81,100,6.91
3374210,São Filipe,CV,14.8961,-24.4956,73.89,77,0,8.48
2183854,Raglan,NZ,-37.8,174.8833,48.09,91,2,4.05
3423146,Ilulissat,GL,69.2167,-51.1,24.82,42,20,4.61
5469841,Grants,US,35.1473,-107.8514,44.83,24,0,3.44
1895695,Kushima,JP,31.4583,131.2333,67.42,93,100,6.4
3622716,Nicoya,CR,10.1483,-85.452,80.47,77,100,3.42
3936456,Lima,PE,-12.0432,-77.0282,68.25,68,0,11.5
5855051,‘Ewa Beach,US,21.3156,-158.0072,73.51,75,75,13.8
5345659,El Dorado,US,38.7666,-120.5177,50.16,81,15,1.99
2458624,Diré,ML,12.2833,-10.9667,108.36,12,67,5.44
2844588,Rostock,DE,54.0887,12.1405,64.69,63,26,5.53
3515120,Tres Picos,MX,15.8667,-93.5333,84.24,69,93,2.68
3348078,Kuito,AO,-12.3833,16.9333,71.94,53,94,5.01
4914570,Urbana,US,40.1106,-88.2073,53.58,85,100,9.22
2137773,Vao,NC,-22.6667,167.4833,74.91,71,1,23.4
1265886,Kovvūr,IN,17.0167,81.7333,88.05,74,75,6.91
1489246,Troitsk,RU,54.0979,61.5773,47.89,25,94,15.97
5924351,Clyde River,CA,70.4692,-68.5914,20.35,83,88,4.7
2093685,Kokopo,PG,-4.352,152.2633,77.68,84,99,5.21
610612,Aktau,KZ,43.65,51.2,61.38,40,14,25.75
3465145,Crixás,BR,-14.5489,-49.9692,87.26,47,0,5.37
1608524,Nakhon Thai,TH,17.1006,100.8374,78.37,83,77,3.51
4736096,Texarkana,US,33.4251,-94.0477,61.48,74,0,14.97
3395458,Maragogi,BR,-9.0122,-35.2225,83.28,73,95,12.33
2514301,Mahon,ES,39.8885,4.2658,68.56,42,20,20.71
1268677,Kādīpur,IN,26.1667,82.3833,96.89,19,33,5.5
2122614,Ekhabi,RU,53.5102,142.9671,35.19,99,100,13.31
3837213,San Juan,AR,-31.5375,-68.5364,65.08,36,96,7.11
4033910,Papetoai,PF,-17.4961,-149.8729,77.56,78,90,5.73
3347353,Menongue,AO,-14.6585,17.691,80.31,32,32,3.06
2192362,Christchurch,NZ,-43.5333,172.6333,54.73,93,100,8.05
3141667,Roald,NO,62.5833,6.1333,50.52,93,75,20.71
3374462,Mindelo,CV,16.8901,-24.9804,78.35,57,20,18.41
4032420,Neiafu,TO,-18.65,-173.9833,70.48,100,20,0.0
3404558,Cabedelo,BR,-6.9811,-34.8339,83.07,75,82,15.84
5435464,Pueblo,US,38.2545,-104.6091,56.1,66,0,5.75
3380290,Sinnamary,GF,5.3833,-52.95,80.04,87,88,12.19
1785036,Zhangye,CN,38.9342,100.4517,70.75,27,100,6.11
3393922,Nísia Floresta,BR,-6.0911,-35.2086,81.41,74,93,12.8
2023324,Kadaya,RU,50.9327,119.2911,37.08,23,5,4.81
1516589,Zhezkazgan,KZ,47.8043,67.7144,73.38,43,20,8.95
2122104,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,52,75,6.71
1059507,Marovoay,MG,-16.1,46.6333,87.04,52,58,3.18
110690,Abhā,SA,18.2164,42.5053,75.45,31,40,11.5
4470244,Havelock,US,34.8791,-76.9013,75.11,88,99,1.99
3929631,San Isidro,PE,-12.1167,-77.05,69.39,68,0,11.5
1502822,Kolyvan',RU,55.3053,82.7391,67.59,38,74,15.1
2449893,Tessalit,ML,20.1986,1.0114,101.1,11,100,6.04
64814,Bandarbeyla,SO,9.4942,50.8122,84.52,78,0,17.56
217834,Bukama,CD,-9.2,25.85,86.81,48,95,1.45
1271151,Goālpāra,IN,26.1667,90.6167,82.96,63,94,5.77
371745,Kutum,SD,14.2,24.6667,93.58,10,40,9.15
215771,Isiro,CD,2.7739,27.616,78.93,71,99,3.24
2158767,Mareeba,AU,-17.0,145.4333,70.43,91,100,2.04
1657818,Champasak,LA,14.75,106.0,75.79,94,82,2.42
364933,Umm Kaddadah,SD,13.6017,26.6876,100.89,8,30,17.94
1490655,Sumkino,RU,58.1108,68.3244,35.29,74,99,16.98
1801722,Lüshunkou,CN,38.8,121.2667,54.82,90,91,1.48
5954718,Flin Flon,CA,54.7682,-101.865,49.35,94,99,9.48
2030065,Mandalgovi,MN,45.7625,106.2708,46.31,23,100,20.2
2994616,Arrondissement de Mende,FR,44.6667,3.5,49.46,71,97,13.38
1524302,Ereymentau,KZ,51.6199,73.1033,60.42,33,62,19.08
791363,Dolneni,MK,41.4253,21.4547,64.87,59,100,4.03
1267394,Kāvali,IN,14.9167,79.9833,85.08,77,100,7.94
4920986,Griffith,US,41.5284,-87.4237,48.88,96,100,12.66
3407882,Altamira,BR,-3.2033,-52.2064,86.22,64,96,3.51
3576994,Cockburn Town,TC,21.4612,-71.1419,78.19,79,7,13.67
3438080,General Artigas,PY,-26.9333,-56.2167,68.52,68,8,2.35
3173615,Melfi,IT,40.9965,15.6514,64.49,50,100,18.79
2179537,Wellington,NZ,-41.2866,174.7756,55.35,94,75,6.91
945945,Upington,ZA,-28.4478,21.2561,81.61,17,20,15.57
1733502,Ranau,MY,5.9538,116.6641,71.82,99,100,1.3
1651531,Ambon City,ID,-3.6954,128.1814,78.94,94,40,2.3
2021017,Kysyl-Syr,RU,63.8986,122.7617,26.94,93,98,5.01
2958975,Aichach,DE,48.4576,11.1341,56.34,82,20,4.61
2522325,Agüimes,ES,27.9054,-15.4461,70.14,64,20,28.77
3627047,Santa Teresa del Tuy,VE,10.2341,-66.6631,80.42,83,100,2.91
2965761,Carndonagh,IE,55.25,-7.2667,60.42,74,69,12.62
2013727,Vanavara,RU,60.34,102.2797,34.48,92,30,3.76
610864,Khani,GE,41.9563,42.9566,49.57,91,100,3.53
2276492,Harper,LR,4.375,-7.7169,85.62,68,100,8.28
2269594,Cascais,PT,38.6979,-9.4215,74.41,45,0,8.05
145724,Lucapa,AO,-8.4192,20.7447,85.82,40,97,4.54
2270385,Camacha,PT,33.0833,-16.3333,67.42,64,20,10.36
2084442,Vanimo,PG,-2.6741,141.3028,79.56,86,97,4.47
902620,Mwinilunga,ZM,-11.7358,24.4293,78.69,43,98,5.03
1715015,Dicabisagan,PH,17.0818,122.4157,80.06,86,21,5.1
6065253,Manitouwadge,CA,49.1215,-85.8403,49.32,52,47,8.37
2180815,Tuatapere,NZ,-46.1333,167.6833,54.36,91,100,4.61
1520240,Pavlodar,KZ,52.3,76.95,75.0,25,40,20.13
53157,Qandala,SO,11.472,49.8728,88.93,49,0,3.18
3452900,Porto Belo,BR,-27.1578,-48.5531,71.31,68,100,2.24
2512186,Puerto del Rosario,ES,28.5004,-13.8627,71.35,73,20,16.11
2122605,Okhotsk,RU,59.3833,143.3,30.61,94,100,0.45
1260206,Pāsighāt,IN,28.0667,95.3333,76.66,71,0,4.05
2698729,Kungsbacka,SE,57.4872,12.0761,54.39,80,100,17.0
2501152,Constantine,DZ,36.365,6.6147,60.21,51,75,18.41
557140,Il’inskiy,RU,55.619,38.1182,60.21,21,0,8.99
3904906,Santa Cruz de la Sierra,BO,-17.8,-63.1667,73.45,46,20,9.22
660561,Porvoo,FI,60.3923,25.6651,62.44,53,62,12.5
797083,Vyshestebliyevskaya,RU,45.1961,37.0181,54.01,69,100,18.88
1061335,Mananjary,MG,-21.2167,48.3333,75.36,89,1,7.81
3041732,Mariehamn,AX,60.0973,19.9348,51.66,66,0,14.97
5594956,Hailey,US,43.5196,-114.3153,40.84,73,40,5.75
304919,Malatya Province,TR,38.5,38.0,48.25,76,75,5.75
556279,Inzer,RU,54.2167,57.5556,41.5,49,95,8.21
53654,Mogadishu,SO,2.0371,45.3438,83.43,76,68,17.74
1337619,Ugoofaaru,MV,5.6667,73.0,84.9,74,100,12.64
2177069,Ballina,AU,-28.8667,153.5667,66.76,99,100,4.52
3674676,Mitú,CO,1.1983,-70.1733,75.56,88,99,3.36
2109701,Auki,SB,-8.7676,160.7034,78.26,87,3,3.67
3693345,Pucallpa,PE,-8.3791,-74.5539,80.64,69,20,0.0
6078447,Morden,CA,49.1919,-98.1014,55.24,68,59,14.74
2063036,Port Lincoln,AU,-34.7333,135.8667,54.88,57,12,3.89
4946620,Palmer,US,42.1584,-72.3287,59.67,38,100,5.01
3024035,Concarneau,FR,47.875,-3.9225,66.99,66,66,9.8
2057087,Kupang,ID,-10.1667,123.5833,79.12,84,4,10.04
5067114,Douglas,US,41.3,-96.167,54.45,88,100,4.61
606531,Boden,SE,65.8252,21.6886,44.6,63,55,11.27
4845585,Westport,US,41.1415,-73.3579,56.64,88,100,4.61
1862505,Hirara,JP,24.8,125.2833,77.13,87,100,4.45
1259385,Port Blair,IN,11.6667,92.75,78.96,87,100,7.02
1259184,Puri,IN,19.8,85.85,81.12,85,90,9.17
1488414,Urengoy,RU,65.9667,78.3667,23.38,86,100,9.78
2079582,Alyangula,AU,-13.8483,136.4192,79.43,67,6,15.1
551047,Kerchevskiy,RU,59.946,56.2884,39.25,63,79,7.16
4676740,Brownsville,US,25.9018,-97.4975,80.96,88,100,12.66
3902685,Eucaliptus,BO,-17.5833,-67.5167,52.29,42,0,5.17
1511057,Bakchar,RU,57.0186,82.0711,62.28,43,82,14.07
2409914,Bonthe,SL,7.5264,-12.505,82.26,70,99,2.48
5364271,Laguna,US,38.421,-121.4238,56.55,91,40,1.01
372884,Kapoeta,SS,4.7717,33.5903,95.13,28,93,13.44
1509902,Bogandinskiy,RU,56.8937,65.8938,44.53,47,12,13.98
3580477,West Bay,KY,19.3667,-81.4167,84.99,74,1,1.99
2019118,Nizhniy Tsasuchey,RU,50.5167,115.1333,41.85,23,6,7.99
2016733,Shestakovo,RU,56.4915,103.96,42.71,52,96,4.34
702491,Lysyanka,UA,49.2523,30.8295,61.23,41,11,7.85
3614835,Barra Patuca,HN,15.8,-84.2833,80.71,83,66,9.57
2020838,Lensk,RU,60.7253,114.9278,35.08,91,87,5.44
601551,Akdepe,TM,42.0551,59.3788,90.16,18,37,10.42
3450083,Santa Maria,BR,-29.6842,-53.8069,63.81,71,11,3.83
286245,Sur,OM,22.5667,59.5289,89.82,49,0,14.41
1568574,Qui Nhon,VN,13.7667,109.2333,78.55,91,100,5.06
